LON LAT Z
-120.46804466398834 46.528186623719485 7.466888333115979
-120.46645676271986 46.52644144803689 5.311551090207693
-120.46588552134034 46.527508782844244 5.8542118027655885
-120.46734863816704 46.5274512078407 3.9474894512992886
-120.46684575805995 46.52789006394082 6.587787696618105
-120.46532816280083 46.526596428923476 7.157496413652101
-120.46586593651178 46.52624835267782 3.967301709667784
-120.46658044614821 46.525184192980554 5.403789644394148
-120.46833445019624 46.52756304393031 2.605414438783881
-120.46607207158004 46.52742291839249 4.05698528019789
-120.46723832002729 46.52645876689006 2.490966557568772
-120.4674983561109 46.526194528802876 2.1886160272941058
-120.46611761177329 46.52616393182048 3.2102693652269387
-120.46665585527838 46.52608586143931 1.9653809101120285
-120.46541887179028 46.526328440986 4.168594740583996
-120.4668452784033 46.52762005421072 3.0359878968646274
-120.465705441895 46.526334794439975 2.0520640957144716
-120.46740910541294 46.52727254806878 4.914536593369148
-120.46629722267471 46.527067910071345 4.549453318581278
-120.46648651903563 46.52608210863452 2.0135571312582297
-120.46817103687067 46.52602942977354 4.367940153213831
-120.46658427533109 46.52734427113038 3.233523360691944
-120.46761928607015 46.52583720890924 4.767270736663203
-120.46649536235908 46.52617230434759 2.126393469691679
-120.4671289680793 46.52600634544293 3.183982592014539
-120.46501276649063 46.52748943245686 2.8647149116349118
-120.46544310343106 46.527768973678434 2.894018266184841
-120.46735973484874 46.526371457175784 2.5548006579528577
-120.46516071082357 46.527672712509386 1.4959806084801879
-120.46740765753891 46.52646251860507 2.866310258006706
-120.46834504007187 46.52621328286761 1.8313637166764125
-120.46496997303477 46.527848482318646 2.545382445615821
-120.46488716002982 46.52766664642883 7.455024462889187
-120.46500486658984 46.52793925581121 1.5202225849470148
-120.46806264998756 46.52611702890396 2.302780471336561
-120.46788689295327 46.527373131896226 2.2736309826803587
-120.4669898654272 46.525913263542144 2.6011750285014745
-120.46659956944688 46.52617461379091 2.3057727580592915
-120.46484620187071 46.52658574152246 4.009177527376139
-120.46460105161785 46.527930300301925 1.3
-120.46608737678987 46.526253261356096 2.084805138258444
-120.46656515279074 46.5263538504984 1.5021716861514385
-120.4648657628774 46.52784617132747 1.729334432726003
-120.46501742230154 46.527669535120125 5.308109353111183
-120.46519000513133 46.52704336410091 5.153069219669593
-120.46689032090107 46.52609105721711 2.244299284413164
-120.46499649601519 46.52811906959672 2.1379415099260854
-120.46544445059452 46.526059008938454 3.1100662264889127
-120.46460570604259 46.52811040294296 5.82590857652488
-120.46821526767498 46.526480407954224 1.598309526013117
-120.46712478658867 46.52609625251476 2.3868114948234593
-120.46655116979863 46.52581354227138 3.948971422802021
