index,time,abs_correlation_sum,correlation_sum_threshold,threshold_metric,metric_input,template,snr
87,2016-08-14T21:41:15.748400Z,3.79749417305,3.26742839813,MAD,8.0,1970_01_01t00_00_17,4.793380766
88,2016-08-15T11:07:49.398400Z,3.42004156113,3.28408765793,MAD,8.0,1970_01_01t00_00_17,3.27842241893
89,2016-08-15T11:11:06.698400Z,3.43280267715,3.28408765793,MAD,8.0,1970_01_01t00_00_17,3.6118037753
90,2016-08-15T11:23:12.198400Z,3.51131153107,3.28408765793,MAD,8.0,1970_01_01t00_00_17,3.60264867619
91,2016-08-15T14:54:40.348400Z,3.75668978691,3.28408765793,MAD,8.0,1970_01_01t00_00_17,3.03731033552
92,2016-08-15T21:06:01.108400Z,4.27684879303,3.28408765793,MAD,8.0,1970_01_01t00_00_17,4.54352433516
93,2016-08-16T08:21:15.548400Z,4.22305107117,3.28363275528,MAD,8.0,1970_01_01t00_00_17,4.04517393868
94,2016-08-16T09:16:04.458400Z,3.29815554619,3.28363275528,MAD,8.0,1970_01_01t00_00_17,5.12142896126
95,2016-08-16T09:27:16.498400Z,3.38233280182,3.28363275528,MAD,8.0,1970_01_01t00_00_17,5.10734227533
96,2016-08-17T16:32:29.068400Z,3.77053403854,3.24490666389,MAD,8.0,1970_01_01t00_00_17,3.62796242119
97,2016-08-18T07:20:49.008400Z,3.51340889931,3.24665546417,MAD,8.0,1970_01_01t00_00_17,3.39469408734
98,2016-08-18T12:06:11.188400Z,3.40125203133,3.24665546417,MAD,8.0,1970_01_01t00_00_17,3.96516446573
99,2016-08-18T15:42:52.658400Z,3.58414697647,3.24665546417,MAD,8.0,1970_01_01t00_00_17,5.18249206604
100,2016-08-19T12:19:13.248400Z,3.50214886665,3.18757581711,MAD,8.0,1970_01_01t00_00_17,3.49716440396
101,2016-08-19T17:54:47.798400Z,3.34038853645,3.18757581711,MAD,8.0,1970_01_01t00_00_17,3.26786267398
102,2016-08-19T18:20:22.998400Z,3.23410749435,3.18757581711,MAD,8.0,1970_01_01t00_00_17,6.30971577871
103,2016-08-20T10:25:40.858400Z,3.61019992828,3.15131759644,MAD,8.0,1970_01_01t00_00_17,5.06934805068
104,2016-08-20T11:46:46.118400Z,3.41631245613,3.15131759644,MAD,8.0,1970_01_01t00_00_17,3.95366584047
105,2016-08-20T13:41:01.888400Z,3.92298936844,3.15131759644,MAD,8.0,1970_01_01t00_00_17,3.47355823802
106,2016-08-20T14:04:31.898400Z,3.4468164444,3.15131759644,MAD,8.0,1970_01_01t00_00_17,3.47483315552
107,2016-08-20T22:52:39.778400Z,3.44533085823,3.15131759644,MAD,8.0,1970_01_01t00_00_17,4.74682309136
108,2016-08-20T22:54:25.808400Z,3.50178170204,3.15131759644,MAD,8.0,1970_01_01t00_00_17,5.21327093725
109,2016-08-21T03:49:23.478400Z,3.46820259094,3.18656921387,MAD,8.0,1970_01_01t00_00_17,4.69734759565
110,2016-08-21T04:52:42.638400Z,3.59293866158,3.18656921387,MAD,8.0,1970_01_01t00_00_17,5.67278031282
